"","gameId","playId","playDescription","defendersInTheBox","numberOfPassRushers","personnel.defense","play_type","qbr"
"10699",2017101505,2223,"(1:21) (Shotgun) T.Brady pass incomplete deep right to R.Gronkowski (D.Lee).",5,4,"3 DL, 3 LB, 5 DB","pass",0
"10700",2017101505,2235,"(:22) (Shotgun) T.Brady pass deep left to B.Cooks ran ob at NYJ 2 for 42 yards.",7,2,"3 DL, 3 LB, 5 DB","pass",0
"10701",2017101505,2266,"(1:13) (Shotgun) T.Brady pass incomplete short left to B.Cooks (K.Ealy).",6,4,"3 DL, 3 LB, 5 DB","pass",0
"10702",2017101505,2317,"(:15) (Shotgun) T.Brady pass incomplete short left to R.Gronkowski.",7,5,"3 DL, 3 LB, 5 DB","pass",0
"10703",2017101505,2362,"(:12) (Shotgun) T.Brady pass short left to R.Gronkowski for 2 yards, TOUCHDOWN.",7,5,"3 DL, 3 LB, 5 DB","pass",0
"10704",2017101505,2485,"(15:00) D.Lewis up the middle ran ob at NE 36 for 11 yards (M.Claiborne).",6,NA,"3 DL, 3 LB, 5 DB","run",0
"10705",2017101505,2511,"(14:31) T.Brady pass deep left to B.Cooks to NYJ 48 for 16 yards (M.Claiborne).",8,5,"3 DL, 4 LB, 4 DB","pass",0
"10706",2017101505,2535,"(13:55) D.Lewis right tackle to NYJ 41 for 7 yards (D.Davis).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"10707",2017101505,2592,"(12:51) (Shotgun) T.Brady pass incomplete short right to P.Dorsett (D.Roberts).",6,5,"3 DL, 3 LB, 5 DB","pass",0
"10708",2017101505,2614,"(12:45) (Shotgun) T.Brady pass deep middle to B.Cooks to NYJ 32 for 19 yards (D.Roberts).",5,4,"3 DL, 3 LB, 5 DB","pass",0
"10709",2017101505,2638,"(12:09) D.Lewis right end to NYJ 33 for -1 yards (J.Jenkins; S.McLendon).",7,NA,"2 DL, 4 LB, 5 DB","run",0
"10710",2017101505,2659,"(11:37) (Shotgun) T.Brady pass incomplete deep left to P.Dorsett (B.Skrine) [D.Bass].",6,5,"2 DL, 4 LB, 5 DB","pass",0
"10711",2017101505,2681,"(11:30) (Shotgun) T.Brady pass short right to R.Gronkowski for 33 yards, TOUCHDOWN. Penalty on NYJ-M.Claiborne, Defensive Holding, declined.",5,6,"2 DL, 2 LB, 7 DB","pass",0
"10712",2017101505,2752,"(11:17) J.McCown pass incomplete short right to A.Stewart.",7,4,"4 DL, 2 LB, 5 DB","pass",0
"10713",2017101505,2774,"(11:14) J.McCown pass short right to R.Anderson pushed ob at NYJ 30 for 16 yards (M.Butler).",7,3,"4 DL, 2 LB, 5 DB","pass",0
"10714",2017101505,2798,"(10:46) M.Forte right tackle to NYJ 31 for 1 yard (M.Brown).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10715",2017101505,2836,"(10:01) (Shotgun) J.McCown pass short left to T.Cadet pushed ob at NYJ 38 for 7 yards (J.Bademosi) [D.Hightower].",5,5,"4 DL, 2 LB, 5 DB","pass",0
"10716",2017101505,2897,"(9:37) (Shotgun) J.McCown scrambles up the middle to NYJ 44 for 6 yards (C.Marsh).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10717",2017101505,2918,"(8:55) M.Forte right guard to NYJ 45 for 1 yard (K.Van Noy).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10718",2017101505,2939,"(8:11) (Shotgun) J.McCown sacked at NYJ 44 for -1 yards (M.Brown).",5,3,"4 DL, 2 LB, 5 DB","pass",0
"10719",2017101505,2975,"(7:21) (Shotgun) J.McCown pass short left to T.Cadet to NE 43 for 13 yards (K.Van Noy).",5,4,"4 DL, 1 LB, 6 DB","pass",0
"10720",2017101505,2999,"(6:46) T.Cadet right tackle to NE 40 for 3 yards (D.Hightower).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10721",2017101505,3020,"(6:09) J.McCown pass short right to T.Cadet to NE 34 for 6 yards (D.McCourty).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"10722",2017101505,3044,"(5:33) M.Forte left tackle to NE 34 for no gain (D.Wise; L.Guy).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10723",2017101505,3065,"(4:49) J.McCown pass short left intended for E.Tomlinson INTERCEPTED by D.McCourty at NE 28. D.McCourty to NE 28 for no gain (E.Tomlinson).",8,7,"4 DL, 3 LB, 4 DB","pass",0
"10724",2017101505,3102,"(4:41) (Shotgun) T.Brady pass short middle to R.Gronkowski to NE 42 for 14 yards (M.Maye).",7,5,"3 DL, 3 LB, 5 DB","pass",0
"10725",2017101505,3126,"(4:08) M.Gillislee left tackle to NE 44 for 2 yards (D.Davis).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"10726",2017101505,3180,"(3:34) N.Solder reported in as eligible.  M.Gillislee right guard to NYJ 47 for 4 yards (S.McLendon; D.Davis).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"10727",2017101505,3203,"(2:58) N.Solder reported in as eligible.  M.Gillislee right end to NYJ 44 for 3 yards (L.Williams; M.Maye).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"10728",2017101505,3226,"(2:19) (Shotgun) T.Brady pass short left to J.White to NYJ 28 for 16 yards (M.Claiborne).",5,5,"3 DL, 3 LB, 5 DB","pass",0
"10729",2017101505,3250,"(1:42) M.Gillislee up the middle to NYJ 21 for 7 yards (M.Maye; L.Williams).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"10730",2017101505,3271,"(1:14) M.Gillislee right tackle to NYJ 16 for 5 yards (M.Pennel). PENALTY on NYJ-D.Lee, Illegal Use of Hands, 5 yards, enforced at NYJ 16.",7,NA,"3 DL, 4 LB, 4 DB","run",0
"10731",2017101505,3303,"(:39) T.Brady pass short right to R.Gronkowski to NYJ 6 for 5 yards (D.Bass).",7,3,"3 DL, 4 LB, 4 DB","pass",0
"10732",2017101505,3377,"(14:56) (Shotgun) T.Brady pass incomplete short right to J.White.",5,4,"3 DL, 3 LB, 5 DB","pass",0
"10733",2017101505,3399,"(14:53) (Shotgun) J.White right guard to NYJ 9 for 7 yards (M.Claiborne).",5,NA,"3 DL, 3 LB, 5 DB","run",0
"10734",2017101505,3454,"(14:10) E.McGuire right tackle to NYJ 28 for 3 yards (A.Butler).",7,NA,"4 DL, 3 LB, 4 DB","run",0
"10735",2017101505,3475,"(13:32) (Shotgun) J.McCown pass short left to A.Seferian-Jenkins to NYJ 40 for 12 yards (D.Harmon).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"10736",2017101505,3499,"(12:59) E.McGuire right guard pushed ob at NE 48 for 12 yards (D.McCourty). PENALTY on NE-A.Branch, Defensive Holding, 5 yards, enforced at NE 48.",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10737",2017101505,3531,"(12:31) J.McCown pass short right to L.Thomas to NE 38 for 5 yards (J.Richards).",7,4,"4 DL, 3 LB, 4 DB","pass",0
"10738",2017101505,3555,"(11:53) A.Stewart right end to NE 32 for 6 yards (P.Chung).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10739",2017101505,3576,"(11:16) E.McGuire right end to NE 30 for 2 yards (J.Bademosi; D.Harmon).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10740",2017101505,3597,"(10:35) (Shotgun) J.McCown pass short right to M.Forte to NE 21 for 9 yards (K.Van Noy).",5,4,"4 DL, 2 LB, 5 DB","pass",0
"10741",2017101505,3621,"(9:51) (Shotgun) J.McCown pass short left to M.Forte to NE 12 for 9 yards (J.Bademosi; T.Flowers).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"10742",2017101505,3645,"(9:07) J.McCown pass incomplete short left.",8,2,"4 DL, 3 LB, 4 DB","pass",0
"10743",2017101505,3667,"(8:59) E.McGuire right tackle to NE 9 for 3 yards (T.Flowers). PENALTY on NE-M.Brown, Defensive Holding, 5 yards, enforced at NE 9.",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10744",2017101505,3699,"(8:35) J.McCown pass incomplete short left to R.Anderson.",7,3,"4 DL, 2 LB, 5 DB","pass",0
"10745",2017101505,3721,"(8:31) (Shotgun) J.McCown pass short left to A.Seferian-Jenkins for 4 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) J.McCown pass short left to A.Seferian-Jenkins to NE 1 for 3 yards (M.Butler). FUMBLES (M.Butler), ball out of bounds in End Zone, Touchback.",7,5,"4 DL, 2 LB, 5 DB","pass",0
"10746",2017101505,3829,"(7:58) T.Brady pass short right to B.Cooks to NE 16 for 6 yards (M.Claiborne).",8,6,"3 DL, 4 LB, 4 DB","pass",0
"10747",2017101505,3853,"(7:30) (Shotgun) J.White up the middle to NE 23 for 7 yards (D.Davis; M.Maye).",7,NA,"3 DL, 3 LB, 5 DB","run",0
"10748",2017101505,3874,"(6:45) (Shotgun) T.Brady pass incomplete deep right to J.White [T.Brooks].",7,5,"2 DL, 2 LB, 7 DB","pass",0
"10749",2017101505,3921,"(6:32) (Shotgun) J.McCown pass deep right to J.Kearse pushed ob at NE 21 for 44 yards (P.Chung) [T.Flowers].",6,4,"4 DL, 2 LB, 5 DB","pass",0
"10750",2017101505,3950,"(5:55) (Shotgun) J.McCown pass short middle to J.Kearse to NE 11 for 10 yards (D.Hightower).",4,3,"4 DL, 2 LB, 5 DB","pass",0
"10751",2017101505,3974,"(5:13) (Shotgun) J.McCown pass short right to M.Forte to NE 7 for 4 yards (D.Wise; L.Guy).",7,3,"4 DL, 2 LB, 5 DB","pass",0
"10752",2017101505,3998,"(4:33) (Shotgun) J.McCown pass incomplete short left to R.Anderson.",5,4,"4 DL, 2 LB, 5 DB","pass",0
"10753",2017101505,4020,"(4:28) (Shotgun) J.McCown pass short left to M.Forte to NE 10 for -3 yards (P.Chung).",8,6,"4 DL, 1 LB, 6 DB","pass",0
"10754",2017101505,4085,"(3:34) M.Gillislee right tackle to NE 17 for no gain (S.McLendon).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"10755",2017101505,4106,"(2:58) (Shotgun) T.Brady pass short right to J.White to NE 20 for 3 yards (M.Wilkerson).",6,3,"3 DL, 3 LB, 5 DB","pass",0
"10756",2017101505,4147,"(2:10) (Shotgun) T.Brady pass incomplete short left to D.Amendola.",7,5,"2 DL, 2 LB, 7 DB","pass",0
"10757",2017101505,4236,"(1:53) (Shotgun) J.McCown pass incomplete short right to A.Seferian-Jenkins.",4,4,"2 DL, 2 LB, 7 DB","pass",0
"10758",2017101505,4258,"(1:49) (Shotgun) J.McCown sacked at NYJ 20 for -7 yards (D.Hightower).",4,4,"2 DL, 2 LB, 7 DB","pass",0
"10759",2017101505,4294,"(1:38) (Shotgun) J.McCown pass short right to R.Anderson to NYJ 25 for 5 yards (J.Jones).",4,4,"2 DL, 2 LB, 7 DB","pass",0
"10760",2017101505,4318,"(1:12) (Shotgun) J.McCown pass deep middle to R.Anderson to NE 43 for 32 yards (D.Harmon).",6,4,"2 DL, 2 LB, 7 DB","pass",0
"10761",2017101505,4364,"(:52) (Shotgun) J.McCown pass incomplete deep left to A.Seferian-Jenkins (D.Harmon) [K.Van Noy].",5,4,"2 DL, 2 LB, 7 DB","pass",0
"10762",2017101505,4386,"(:44) (Shotgun) J.McCown sacked at NE 49 for -6 yards (K.Van Noy).",5,4,"2 DL, 2 LB, 7 DB","pass",0
"10763",2017101505,4405,"(:20) (Shotgun) J.McCown pass incomplete deep right to J.Kerley. NYJ-R.Anderson was injured during the play.",4,3,"2 DL, 2 LB, 7 DB","pass",0
"10764",2017101503,52,"(15:00) (Shotgun) A.Rodgers pass short left to M.Bennett pushed ob at GB 33 for 8 yards (H.Smith).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"10765",2017101503,76,"(14:27) (Shotgun) T.Montgomery left guard to GB 33 for no gain (L.Joseph; H.Smith).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10766",2017101503,97,"(13:48) (Shotgun) A.Rodgers pass incomplete short middle to M.Bennett (A.Barr).",5,5,"4 DL, 2 LB, 5 DB","pass",0
"10767",2017101503,138,"(13:38) L.Murray right guard to MIN 25 for 3 yards (K.Clark).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"10768",2017101503,205,"(12:44) (Shotgun) C.Keenum scrambles right end to MIN 41 for 16 yards (N.Perry).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"10769",2017101503,226,"(12:06) (No Huddle) L.Murray left tackle to GB 49 for 10 yards (H.Clinton-Dix).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"10770",2017101503,247,"(11:32) (No Huddle) L.Murray left end to 50 for -1 yards (B.Martinez).",7,NA,"2 DL, 3 LB, 6 DB","run",0
"10771",2017101503,268,"(10:52) J.McKinnon right end to GB 48 for 2 yards (J.Ryan).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"10772",2017101503,289,"(10:16) (No Huddle, Shotgun) C.Keenum pass incomplete deep left to A.Thielen.",6,5,"2 DL, 3 LB, 6 DB","pass",0
"10773",2017101503,330,"(10:03) A.Rodgers pass short left to J.Nelson to GB 27 for 10 yards (T.Waynes).",6,4,"4 DL, 2 LB, 5 DB","pass",0
"10774",2017101503,354,"(9:25) A.Jones left end to GB 28 for 1 yard (L.Joseph; E.Griffen).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10775",2017101503,375,"(8:44) (Shotgun) A.Jones right tackle to GB 33 for 5 yards (T.Newman; E.Kendricks).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10776",2017101503,419,"(7:41) A.Jones right end pushed ob at GB 39 for 1 yard (T.Waynes).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10777",2017101503,440,"(7:04) (Shotgun) A.Rodgers pass incomplete short right to M.Bennett [A.Barr]. GB-A.Rodgers was injured during the play.",5,6,"4 DL, 2 LB, 5 DB","pass",0
"10778",2017101503,465,"(6:57) A.Jones left tackle to GB 44 for 5 yards (M.Alexander; T.Waynes).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10779",2017101503,505,"(6:11) C.Keenum pass short right to M.Floyd pushed ob at MIN 21 for 5 yards (C.Matthews).",7,5,"3 DL, 4 LB, 4 DB","pass",0
"10780",2017101503,529,"(5:37) (Shotgun) C.Keenum pass incomplete deep right to K.Rudolph.",6,5,"2 DL, 4 LB, 5 DB","pass",0
"10781",2017101503,586,"(5:12) (Shotgun) C.Keenum pass incomplete short right to K.Rudolph (K.Brice).",7,5,"3 DL, 4 LB, 4 DB","pass",0
"10782",2017101503,608,"(5:06) L.Murray right guard to MIN 28 for 2 yards (Q.Dial).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"10783",2017101503,662,"(4:31) J.McKinnon left end pushed ob at MIN 36 for 3 yards (J.Ryan).",7,NA,"3 DL, 4 LB, 4 DB","run",0
"10784",2017101503,683,"(4:07) C.Keenum pass short left to A.Thielen to MIN 47 for 11 yards (J.Hawkins).",6,4,"2 DL, 4 LB, 5 DB","pass",0
"10785",2017101503,742,"(3:05) (Shotgun) C.Keenum pass short right to L.Murray to GB 48 for 10 yards (Q.Dial; B.Martinez).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"10786",2017101503,766,"(2:32) (No Huddle) C.Keenum pass incomplete short right to M.Floyd (Q.Rollins).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"10787",2017101503,788,"(2:30) (No Huddle, Shotgun) C.Keenum pass short right to J.McKinnon to GB 48 for no gain (B.Martinez).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"10788",2017101503,831,"(1:42) T.Montgomery up the middle to GB 25 for 7 yards (E.Griffen).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10789",2017101503,852,"(1:02) T.Montgomery up the middle to GB 26 for 1 yard (T.Newman).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10790",2017101503,890,"(:12) (Shotgun) B.Hundley pass short left intended for G.Allison INTERCEPTED by X.Rhodes (M.Alexander) at GB 29. X.Rhodes to GB 27 for 2 yards (G.Allison). PENALTY on MIN-A.Barr, Unsportsmanlike Conduct, 15 yards, enforced at GB 27.",6,5,"4 DL, 2 LB, 5 DB","pass",0
"10791",2017101503,987,"(15:00) C.Keenum pass short right to J.McKinnon for 27 yards, TOUCHDOWN.",7,7,"3 DL, 4 LB, 4 DB","pass",0
"10792",2017101503,1045,"(14:45) A.Jones left tackle to GB 19 for 2 yards (B.Robison; D.Hunter).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10793",2017101503,1066,"(14:06) B.Hundley scrambles right end to GB 22 for 3 yards (T.Newman).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10794",2017101503,1087,"(13:16) (Shotgun) B.Hundley sacked at GB 16 for -6 yards (sack split by B.Robison and H.Smith). GB-L.Taylor was injured during the play.",7,6,"4 DL, 2 LB, 5 DB","pass",0
"10795",2017101503,1127,"(12:47) (Shotgun) J.McKinnon up the middle to GB 22 for 20 yards (K.Brice; J.Ryan). GB-K.Brice was injured during the play.",5,NA,"2 DL, 4 LB, 5 DB","run",0
"10796",2017101503,1148,"(12:19) (Shotgun) J.McKinnon up the middle to GB 20 for 2 yards (K.Clark). FUMBLES (K.Clark), RECOVERED by GB-C.Matthews at GB 19. C.Matthews to MIN 18 for 63 yards (L.Treadwell). FUMBLES (L.Treadwell), ball out of bounds at MIN 18.",6,NA,"2 DL, 4 LB, 5 DB","run",0
"10797",2017101503,1188,"(12:04) (Shotgun) T.Montgomery right tackle to MIN 13 for 5 yards (E.Kendricks).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10798",2017101503,1209,"(11:28) T.Montgomery left end to MIN 14 for -1 yards (T.Waynes).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10799",2017101503,1230,"(10:47) (Shotgun) B.Hundley pass short left to D.Adams for 14 yards, TOUCHDOWN.",6,4,"4 DL, 2 LB, 5 DB","pass",0
"10800",2017101503,1321,"(10:28) C.Keenum pass short left to K.Rudolph to GB 28 for 14 yards (H.Clinton-Dix). Green Bay challenged the pass completion ruling, and the play was REVERSED. C.Keenum pass incomplete short left to K.Rudolph.",7,5,"3 DL, 4 LB, 4 DB","pass",0
"10801",2017101503,1395,"(10:23) (Shotgun) C.Keenum pass short left to A.Thielen to GB 31 for 11 yards (J.Hawkins).",5,4,"2 DL, 3 LB, 6 DB","pass",0
"10802",2017101503,1419,"(9:45) C.Keenum pass short right to K.Rudolph to GB 15 for 16 yards (H.Clinton-Dix).",8,5,"3 DL, 4 LB, 4 DB","pass",0
"10803",2017101503,1443,"(9:02) L.Murray right tackle to GB 8 for 7 yards (L.Pipkins).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"10804",2017101503,1464,"(8:37) (No Huddle, Shotgun) C.Keenum pass short middle to K.Rudolph to GB 2 for 6 yards (H.Clinton-Dix).",6,4,"2 DL, 4 LB, 5 DB","pass",0
"10805",2017101503,1488,"(8:11) (No Huddle) L.Murray up the middle to GB 3 for -1 yards (C.Matthews; J.Ryan).",8,NA,"2 DL, 4 LB, 5 DB","run",0
"10806",2017101503,1509,"(7:32) (Shotgun) C.Keenum pass incomplete short right. GB-Q.Rollins was injured during the play.",7,4,"2 DL, 4 LB, 5 DB","pass",0
"10807",2017101503,1531,"(7:26) (Shotgun) J.McKinnon left guard for 3 yards, TOUCHDOWN. The Replay Official reviewed the score ruling, and the play was Upheld. The ruling on the field stands.",7,NA,"2 DL, 4 LB, 5 DB","run",0
"10808",2017101503,1625,"(7:22) B.Hundley pass incomplete deep right to J.Nelson.",7,4,"4 DL, 2 LB, 5 DB","pass",0
"10809",2017101503,1647,"(7:15) A.Jones left guard to GB 28 for 3 yards (E.Kendricks; T.Newman).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10810",2017101503,1701,"(6:28) (Shotgun) B.Hundley sacked at GB 21 for -7 yards (H.Smith).",6,5,"4 DL, 2 LB, 5 DB","pass",0
"10811",2017101503,1745,"(5:39) (Shotgun) J.McKinnon right end to MIN 17 for -1 yards (M.Daniels; K.Clark).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"10812",2017101503,1766,"(5:10) (Shotgun) C.Keenum pass short middle to K.Rudolph to MIN 18 for 1 yard (L.Pipkins).",6,4,"2 DL, 4 LB, 5 DB","pass",0
"10813",2017101503,1790,"(4:36) (Shotgun) C.Keenum pass deep right to A.Thielen to MIN 38 for 20 yards (K.Brice). Green Bay challenged the pass completion ruling, and the play was Upheld. The ruling on the field was confirmed. (Timeout #2.)",6,4,"2 DL, 3 LB, 6 DB","pass",0
"10814",2017101503,1852,"(4:10) (Shotgun) C.Keenum pass short right intended for M.Floyd INTERCEPTED by D.Randall (B.Martinez) at GB 48. D.Randall to MIN 38 for 14 yards (K.Rudolph).",7,4,"2 DL, 4 LB, 5 DB","pass",0
"10815",2017101503,1878,"(4:02) (Shotgun) T.Montgomery right guard to MIN 37 for 1 yard (S.Stephen; E.Griffen).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10816",2017101503,1899,"(3:28) B.Hundley pass short right to T.Montgomery to MIN 34 for 3 yards (A.Barr; E.Kendricks).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"10817",2017101503,1923,"(2:48) (Shotgun) B.Hundley pass deep right to J.Nelson pushed ob at MIN 8 for 26 yards (T.Waynes).",6,6,"4 DL, 2 LB, 5 DB","pass",0
"10818",2017101503,1947,"(2:14) (Shotgun) B.Hundley pass short left to J.Nelson to MIN 8 for no gain (T.Waynes).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"10819",2017101503,1992,"(2:00) (Shotgun) B.Hundley pass incomplete short left to A.Jones [A.Barr].",6,5,"4 DL, 2 LB, 5 DB","pass",0
"10820",2017101503,2014,"(1:57) (Shotgun) B.Hundley pass short middle to T.Montgomery for 8 yards, TOUCHDOWN [T.Johnson]. The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) B.Hundley pass incomplete short middle to T.Montgomery [T.Johnson].",7,5,"4 DL, 2 LB, 5 DB","pass",0
"10821",2017101503,2106,"(1:51) (Shotgun) J.McKinnon right guard pushed ob at MIN 36 for 11 yards (D.Randall).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"10822",2017101503,2127,"(1:45) (Shotgun) C.Keenum pass short middle to A.Thielen to MIN 39 for 3 yards (B.Martinez) [M.Daniels].",7,4,"2 DL, 3 LB, 6 DB","pass",0
"10823",2017101503,2151,"(1:21) (No Huddle, Shotgun) C.Keenum pass short left to L.Treadwell pushed ob at GB 43 for 18 yards (L.Pipkins).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"10824",2017101503,2175,"(1:15) (Shotgun) C.Keenum pass short right to A.Thielen pushed ob at GB 34 for 9 yards (D.Randall).",5,5,"2 DL, 3 LB, 6 DB","pass",0
"10825",2017101503,2199,"(1:08) (No Huddle, Shotgun) J.McKinnon right tackle to GB 30 for 4 yards (J.Jones).",6,NA,"2 DL, 3 LB, 6 DB","run",0
"10826",2017101503,2293,"(:37) (Shotgun) J.McKinnon up the middle to MIN 40 for no gain (N.Perry; R.Jean Francois).",5,NA,"2 DL, 3 LB, 6 DB","run",0
"10827",2017101503,2354,"(:32) (Shotgun) C.Keenum pass incomplete short right to J.McKinnon [C.Matthews].",6,4,"2 DL, 3 LB, 6 DB","pass",0
"10828",2017101503,2376,"(:26) (No Huddle, Shotgun) J.McKinnon up the middle to GB 45 for 10 yards (N.Perry; B.Martinez).",4,NA,"2 DL, 3 LB, 6 DB","run",0
"10829",2017101503,2437,"(:04) (Shotgun) C.Keenum pass incomplete deep right to A.Thielen (J.Jones).",3,5,"1 DL, 3 LB, 7 DB","pass",0
"10830",2017101503,2495,"(15:00) L.Murray left tackle to MIN 29 for 4 yards (K.Clark).",8,NA,"3 DL, 4 LB, 4 DB","run",0
"10831",2017101503,2516,"(14:20) C.Keenum pass short left to A.Thielen to MIN 35 for 6 yards (J.Hawkins). FUMBLES (J.Hawkins), ball out of bounds at MIN 35.",7,2,"2 DL, 4 LB, 5 DB","pass",0
"10832",2017101503,2544,"(13:52) L.Murray up the middle to MIN 33 for -2 yards (K.Clark).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"10833",2017101503,2565,"(13:15) (Shotgun) C.Keenum pass short left to K.Rudolph to MIN 48 for 15 yards (B.Martinez).",6,4,"2 DL, 4 LB, 5 DB","pass",0
"10834",2017101503,2589,"(12:44) L.Murray up the middle to MIN 45 for -3 yards (B.Martinez).",7,NA,"2 DL, 4 LB, 5 DB","run",0
"10835",2017101503,2610,"(12:09) (Shotgun) C.Keenum pass short left to A.Thielen to GB 49 for 6 yards (B.Martinez).",5,5,"2 DL, 4 LB, 5 DB","pass",0
"10836",2017101503,2634,"(11:36) (Shotgun) C.Keenum pass short left to J.McKinnon to GB 41 for 8 yards (J.Jones).",7,5,"2 DL, 3 LB, 6 DB","pass",0
"10837",2017101503,2675,"(11:07) C.Keenum pass deep left to A.Thielen ran ob at GB 18 for 23 yards.",6,5,"2 DL, 4 LB, 5 DB","pass",0
"10838",2017101503,2704,"(10:37) (Shotgun) C.Keenum pass incomplete short right to A.Thielen.",6,4,"2 DL, 4 LB, 5 DB","pass",0
"10839",2017101503,2726,"(10:32) L.Murray left guard to GB 18 for no gain (M.Daniels; J.Ryan).",6,NA,"2 DL, 4 LB, 5 DB","run",0
"10840",2017101503,2747,"(9:46) (Shotgun) C.Keenum pass incomplete short left to K.Rudolph (H.Clinton-Dix).",6,4,"2 DL, 3 LB, 6 DB","pass",0
"10841",2017101503,2810,"(9:27) T.Montgomery right end to GB 27 for 2 yards (E.Kendricks).",7,NA,"4 DL, 2 LB, 5 DB","run",0
"10842",2017101503,2831,"(8:44) T.Montgomery right end to GB 28 for 1 yard (E.Lamur).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10843",2017101503,2852,"(8:04) (Shotgun) B.Hundley pass short middle to R.Cobb to GB 37 for 9 yards (M.Alexander).",5,4,"4 DL, 2 LB, 5 DB","pass",0
"10844",2017101503,2876,"(7:28) B.Hundley pass short right to J.Nelson pushed ob at GB 46 for 9 yards (T.Waynes).",7,4,"4 DL, 2 LB, 5 DB","pass",0
"10845",2017101503,2900,"(6:57) (Shotgun) A.Jones left tackle to GB 46 for no gain (D.Hunter).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10846",2017101503,2921,"(6:23) (Shotgun) A.Jones up the middle to GB 46 for no gain (E.Kendricks).",6,NA,"4 DL, 2 LB, 5 DB","run",0
"10847",2017101503,2988,"(5:13) J.McKinnon left end to MIN 22 for 5 yards (J.Hawkins).",7,NA,"2 DL, 4 LB, 5 DB","run",0
"10848",2017101503,3009,"(4:38) C.Keenum pass deep left to L.Treadwell pushed ob at MIN 47 for 25 yards (H.Clinton-Dix) [C.Matthews].",6,4,"2 DL, 4 LB, 5 DB","pass",0
"10849",2017101503,3033,"(4:09) (No Huddle) J.McKinnon left guard to GB 44 for 9 yards (B.Martinez).",8,NA,"2 DL, 4 LB, 5 DB","run",0
"10850",2017101503,3054,"(3:45) (No Huddle, Shotgun) J.McKinnon left guard to GB 43 for 1 yard (N.Perry).",7,NA,"2 DL, 4 LB, 5 DB","run",0
"10851",2017101503,3075,"(3:11) (Shotgun) C.Keenum pass incomplete short right to S.Coley.",6,4,"2 DL, 4 LB, 5 DB","pass",0
"10852",2017101503,3097,"(3:04) (Shotgun) C.Keenum pass short right to L.Treadwell to GB 35 for 8 yards (B.Martinez; L.Pipkins) [K.Brice]. GB-B.Martinez was injured during the play.",6,5,"2 DL, 4 LB, 5 DB","pass",0
"10853",2017101503,3124,"(2:34) C.Keenum pass short right to K.Rudolph to GB 26 for 9 yards (M.Evans).",8,6,"4 DL, 3 LB, 4 DB","pass",0
